Generation,currentBestInThisGen,currentAvgInThisGen,currentWorstInThisGen,currentAvgTreeDEpth,bestEverSoFarArr
3000,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3100,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3200,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3300,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3400,0.8328565302619653,0.9296789507137128,1.4137910529724493,6,0.8328565302619653
3500,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3600,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3700,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3800,0.8328565302619653,0.8328565302619654,0.8328565302619653,6,0.8328565302619653
3900,0.7126944179193023,0.8128295115381882,0.8328565302619653,5.5,0.7126944179193023
4000,0.7126944179193023,0.772775474090634,0.8328565302619653,4.5,0.7126944179193023
4100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4200,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4300,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4400,0.7126944179193023,0.9766869705746627,2.296649733851464,3,0.7126944179193023
4500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
4900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5200,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5300,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5400,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
5900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6200,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6300,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6400,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
6900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7200,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7300,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7400,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
7900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8200,0.7126944179193023,1.3381727717069314,4.465564540645076,3,0.7126944179193023
8300,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8400,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
8900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9100,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9200,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9300,0.7126944179193023,1.0846993642218534,2.9447240957346072,3.5,0.7126944179193023
9400,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9500,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9600,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9700,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9800,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
9900,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
10000,0.7126944179193023,0.7126944179193023,0.7126944179193023,3,0.7126944179193023
