Generation,currentBestInThisGen,currentAvgInThisGen,currentWorstInThisGen,currentAvgTreeDEpth,bestEverSoFarArr
4300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4500,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4600,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4700,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4800,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
4900,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5100,4.706479118082348e-16,Infinity,Infinity,6,4.706479118082348e-16
5200,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5500,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5600,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5700,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5800,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
5900,4.706479118082348e-16,0.29539364821777675,1.7723618893066582,5.833333333333333,4.706479118082348e-16
6000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6100,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6200,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6500,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6600,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6700,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6800,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
6900,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7100,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7200,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7500,4.706479118082348e-16,13.894917735952555,83.36950641571534,6,4.706479118082348e-16
7600,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7700,4.706479118082348e-16,0.6163197222221599,3.6979183333329573,5.833333333333333,4.706479118082348e-16
7800,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
7900,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8100,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8200,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8500,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8600,4.706479118082348e-16,0.6249713644233684,3.7498281865402086,6,4.706479118082348e-16
8700,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
8800,4.706479118082348e-16,1.2284919994011332,7.370951996406796,6,4.706479118082348e-16
8900,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9100,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9200,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9300,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9400,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9500,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9600,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9700,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9800,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
9900,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
10000,4.706479118082348e-16,4.706479118082348e-16,4.706479118082348e-16,6,4.706479118082348e-16
